startDateTime,endDateTime,surfWaterNitrateMean,surfWaterNitrateMinimum,surfWaterNitrateMaximum,surfWaterNitrateVariance,surfWaterNitrateNumPts,surfWaterNitrateExpUncert,surfWaterNitrateStdErMean,finalQF
"2020-05-03T11:45:00Z","2020-05-03T12:00:00Z",17.7,17.1,18.1,0.08,11,1.34,0.08,0
"2020-05-03T12:00:00Z","2020-05-03T12:15:00Z",17.6,17.2,18.0,0.07,11,1.34,0.08,0
"2020-05-03T12:15:00Z","2020-05-03T12:30:00Z",17.8,17.4,18.3,0.10,11,1.35,0.10,0
"2020-05-03T12:30:00Z","2020-05-03T12:45:00Z",17.7,17.3,18.1,0.07,11,1.34,0.08,0
"2020-05-03T12:45:00Z","2020-05-03T13:00:00Z",17.6,17.3,17.9,0.03,11,1.34,0.05,0
"2020-05-03T13:00:00Z","2020-05-03T13:15:00Z",17.5,17.2,17.9,0.08,11,1.34,0.08,0
"2020-05-03T13:15:00Z","2020-05-03T13:30:00Z",17.5,16.9,17.8,0.07,11,1.34,0.08,0
"2020-05-03T13:30:00Z","2020-05-03T13:45:00Z",17.4,17.0,17.9,0.07,11,1.34,0.08,0
"2020-05-03T13:45:00Z","2020-05-03T14:00:00Z",17.3,17.1,17.5,0.01,11,1.33,0.03,0
"2020-05-03T14:00:00Z","2020-05-03T14:15:00Z",17.4,17.2,17.7,0.04,11,1.34,0.06,0
"2020-05-03T14:15:00Z","2020-05-03T14:30:00Z",17.3,16.8,17.6,0.07,11,1.34,0.08,0
"2020-05-03T14:30:00Z","2020-05-03T14:45:00Z",17.0,16.7,17.4,0.04,11,1.34,0.06,0
"2020-05-03T14:45:00Z","2020-05-03T15:00:00Z",17.2,16.7,17.6,0.10,11,1.35,0.09,0
"2020-05-03T15:00:00Z","2020-05-03T15:15:00Z",17.1,16.8,17.4,0.03,11,1.34,0.05,0
"2020-05-03T15:15:00Z","2020-05-03T15:30:00Z",17.1,16.9,17.3,0.02,11,1.33,0.04,0
"2020-05-03T15:30:00Z","2020-05-03T15:45:00Z",16.9,16.6,17.4,0.07,11,1.34,0.08,0
"2020-05-03T15:45:00Z","2020-05-03T16:00:00Z",17.2,16.8,17.5,0.05,11,1.34,0.07,0
"2020-05-03T16:00:00Z","2020-05-03T16:15:00Z",17.0,16.6,17.3,0.03,11,1.34,0.05,0
"2020-05-03T16:15:00Z","2020-05-03T16:30:00Z",16.9,16.4,17.2,0.06,11,1.34,0.07,0
"2020-05-03T16:30:00Z","2020-05-03T16:45:00Z",17.0,16.7,17.3,0.04,11,1.34,0.06,0
"2020-05-03T16:45:00Z","2020-05-03T17:00:00Z",16.8,16.4,17.1,0.05,11,1.34,0.07,0
"2020-05-03T17:00:00Z","2020-05-03T17:15:00Z",17.0,16.6,17.5,0.06,11,1.34,0.07,0
"2020-05-03T17:15:00Z","2020-05-03T17:30:00Z",16.9,16.6,17.4,0.05,11,1.34,0.07,0
"2020-05-03T17:30:00Z","2020-05-03T17:45:00Z",16.8,16.4,17.3,0.07,11,1.34,0.08,0
"2020-05-03T17:45:00Z","2020-05-03T18:00:00Z",16.8,16.4,17.3,0.06,11,1.34,0.07,0
"2020-05-03T18:00:00Z","2020-05-03T18:15:00Z",16.9,16.7,17.3,0.03,11,1.34,0.05,0
"2020-05-03T18:15:00Z","2020-05-03T18:30:00Z",16.8,16.4,17.1,0.06,11,1.34,0.07,0
"2020-05-03T18:30:00Z","2020-05-03T18:45:00Z",16.8,16.5,17.1,0.04,11,1.34,0.06,0
"2020-05-03T18:45:00Z","2020-05-03T19:00:00Z",16.9,16.5,17.2,0.05,11,1.34,0.07,0
"2020-05-03T19:00:00Z","2020-05-03T19:15:00Z",16.8,16.5,17.1,0.03,11,1.34,0.05,0
"2020-05-03T19:15:00Z","2020-05-03T19:30:00Z",16.7,16.4,17.2,0.06,11,1.34,0.07,0
"2020-05-03T19:30:00Z","2020-05-03T19:45:00Z",16.7,16.4,17.1,0.04,11,1.34,0.06,0
"2020-05-03T19:45:00Z","2020-05-03T20:00:00Z",16.7,16.5,17.2,0.05,11,1.34,0.07,0
"2020-05-03T20:00:00Z","2020-05-03T20:15:00Z",16.8,16.4,17.2,0.05,11,1.34,0.07,0
"2020-05-03T20:15:00Z","2020-05-03T20:30:00Z",16.7,16.4,17.0,0.05,11,1.34,0.07,0
"2020-05-03T20:30:00Z","2020-05-03T20:45:00Z",16.6,16.2,16.9,0.04,11,1.34,0.06,0
"2020-05-03T20:45:00Z","2020-05-03T21:00:00Z",16.6,16.1,17.1,0.09,11,1.34,0.09,0
"2020-05-03T21:00:00Z","2020-05-03T21:15:00Z",16.5,16.3,16.9,0.04,11,1.34,0.06,0
"2020-05-03T21:15:00Z","2020-05-03T21:30:00Z",16.5,16.1,16.8,0.07,11,1.34,0.08,0
"2020-05-03T21:30:00Z","2020-05-03T21:45:00Z",16.8,16.4,17.2,0.05,11,1.34,0.07,0
"2020-05-03T21:45:00Z","2020-05-03T22:00:00Z",16.9,16.5,17.1,0.03,11,1.34,0.05,0
"2020-05-03T22:00:00Z","2020-05-03T22:15:00Z",17.3,16.9,17.5,0.03,11,1.34,0.05,0
"2020-05-03T22:15:00Z","2020-05-03T22:30:00Z",17.7,17.4,18.0,0.04,11,1.34,0.06,0
"2020-05-03T22:30:00Z","2020-05-03T22:45:00Z",18.1,17.8,18.5,0.06,11,1.34,0.07,0
"2020-05-03T22:45:00Z","2020-05-03T23:00:00Z",18.4,18.0,18.7,0.04,11,1.34,0.06,0
"2020-05-03T23:00:00Z","2020-05-03T23:15:00Z",18.7,18.3,19.1,0.07,11,1.34,0.08,0
"2020-05-03T23:15:00Z","2020-05-03T23:30:00Z",18.8,18.4,19.5,0.09,11,1.34,0.09,0
"2020-05-03T23:30:00Z","2020-05-03T23:45:00Z",18.6,18.0,19.2,0.17,11,1.36,0.13,0
"2020-05-03T23:45:00Z","2020-05-04T00:00:00Z",18.7,18.0,19.4,0.15,11,1.35,0.12,0
"2020-05-04T00:00:00Z","2020-05-04T00:15:00Z",18.5,18.0,19.1,0.12,11,1.35,0.11,0
"2020-05-04T00:15:00Z","2020-05-04T00:30:00Z",18.5,18.1,19.0,0.05,11,1.34,0.07,0
"2020-05-04T00:30:00Z","2020-05-04T00:45:00Z",18.2,17.8,18.7,0.08,11,1.34,0.09,0
"2020-05-04T00:45:00Z","2020-05-04T01:00:00Z",18.1,17.6,18.6,0.13,11,1.35,0.11,0
"2020-05-04T01:00:00Z","2020-05-04T01:15:00Z",18.1,17.4,18.5,0.11,11,1.35,0.10,0
"2020-05-04T01:15:00Z","2020-05-04T01:30:00Z",17.6,17.2,18.3,0.11,11,1.35,0.10,0
"2020-05-04T01:30:00Z","2020-05-04T01:45:00Z",17.5,17.1,18.1,0.10,11,1.35,0.09,0
"2020-05-04T01:45:00Z","2020-05-04T02:00:00Z",17.5,16.9,18.0,0.10,11,1.35,0.09,0
"2020-05-04T02:00:00Z","2020-05-04T02:15:00Z",17.1,16.8,17.7,0.06,11,1.34,0.07,0
"2020-05-04T02:15:00Z","2020-05-04T02:30:00Z",17.1,16.6,17.6,0.09,11,1.34,0.09,0
"2020-05-04T02:30:00Z","2020-05-04T02:45:00Z",17.0,16.7,17.7,0.07,11,1.34,0.08,0
"2020-05-04T02:45:00Z","2020-05-04T03:00:00Z",16.6,16.2,16.9,0.04,11,1.34,0.06,0
"2020-05-04T03:00:00Z","2020-05-04T03:15:00Z",16.6,16.3,17.0,0.03,11,1.34,0.05,0
"2020-05-04T03:15:00Z","2020-05-04T03:30:00Z",16.5,16.0,17.1,0.10,11,1.35,0.10,0
"2020-05-04T03:30:00Z","2020-05-04T03:45:00Z",16.2,15.9,16.7,0.04,11,1.34,0.06,0
"2020-05-04T03:45:00Z","2020-05-04T04:00:00Z",16.3,16.0,16.7,0.04,11,1.34,0.06,0
"2020-05-04T04:00:00Z","2020-05-04T04:15:00Z",16.2,15.9,16.9,0.10,11,1.35,0.10,0
"2020-05-04T04:15:00Z","2020-05-04T04:30:00Z",16.1,15.4,16.7,0.16,11,1.35,0.12,0
"2020-05-04T04:30:00Z","2020-05-04T04:45:00Z",16.0,15.3,16.6,0.09,11,1.34,0.09,0
"2020-05-04T04:45:00Z","2020-05-04T05:00:00Z",15.8,15.4,16.1,0.04,11,1.34,0.06,0
"2020-05-04T05:00:00Z","2020-05-04T05:15:00Z",15.9,15.3,16.2,0.10,11,1.35,0.10,0
"2020-05-04T05:15:00Z","2020-05-04T05:30:00Z",16.0,15.7,16.5,0.05,11,1.34,0.07,0
"2020-05-04T05:30:00Z","2020-05-04T05:45:00Z",15.8,15.4,16.2,0.06,11,1.34,0.08,0
"2020-05-04T05:45:00Z","2020-05-04T06:00:00Z",15.7,15.2,16.0,0.09,11,1.34,0.09,0
"2020-05-04T06:00:00Z","2020-05-04T06:15:00Z",15.7,15.3,16.0,0.05,11,1.34,0.07,0
"2020-05-04T06:15:00Z","2020-05-04T06:30:00Z",15.5,15.2,15.8,0.04,11,1.34,0.06,0
"2020-05-04T06:30:00Z","2020-05-04T06:45:00Z",15.5,15.1,16.0,0.07,11,1.34,0.08,0
"2020-05-04T06:45:00Z","2020-05-04T07:00:00Z",15.5,15.2,15.9,0.05,11,1.34,0.07,0
"2020-05-04T07:00:00Z","2020-05-04T07:15:00Z",15.6,15.1,16.0,0.07,11,1.34,0.08,0
"2020-05-04T07:15:00Z","2020-05-04T07:30:00Z",15.4,14.9,16.1,0.11,11,1.35,0.10,0
"2020-05-04T07:30:00Z","2020-05-04T07:45:00Z",15.4,15.1,15.8,0.05,11,1.34,0.07,0
"2020-05-04T07:45:00Z","2020-05-04T08:00:00Z",15.4,15.1,15.9,0.07,11,1.34,0.08,0
"2020-05-04T08:00:00Z","2020-05-04T08:15:00Z",15.3,14.9,15.6,0.03,11,1.34,0.05,0
"2020-05-04T08:15:00Z","2020-05-04T08:30:00Z",15.2,14.8,15.5,0.03,11,1.34,0.05,0
"2020-05-04T08:30:00Z","2020-05-04T08:45:00Z",15.1,14.8,15.3,0.02,11,1.33,0.04,0
"2020-05-04T08:45:00Z","2020-05-04T09:00:00Z",15.2,14.9,15.5,0.05,11,1.34,0.07,0
"2020-05-04T09:00:00Z","2020-05-04T09:15:00Z",15.1,14.7,15.7,0.10,11,1.34,0.09,0
"2020-05-04T09:15:00Z","2020-05-04T09:30:00Z",15.1,14.7,15.4,0.06,11,1.34,0.07,0
"2020-05-04T09:30:00Z","2020-05-04T09:45:00Z",15.0,14.5,15.8,0.14,11,1.35,0.11,0
"2020-05-04T09:45:00Z","2020-05-04T10:00:00Z",15.0,14.5,15.3,0.05,11,1.34,0.07,0
"2020-05-04T10:00:00Z","2020-05-04T10:15:00Z",15.0,14.4,15.4,0.09,11,1.34,0.09,0
"2020-05-04T10:15:00Z","2020-05-04T10:30:00Z",14.9,14.4,15.5,0.11,11,1.35,0.10,0
"2020-05-04T10:30:00Z","2020-05-04T10:45:00Z",14.9,14.7,15.3,0.03,11,1.34,0.05,0
"2020-05-04T10:45:00Z","2020-05-04T11:00:00Z",14.8,14.4,15.2,0.05,11,1.34,0.07,0
"2020-05-04T11:00:00Z","2020-05-04T11:15:00Z",14.7,14.3,15.2,0.07,11,1.34,0.08,0
"2020-05-04T11:15:00Z","2020-05-04T11:30:00Z",14.7,14.3,15.1,0.06,11,1.34,0.07,0
"2020-05-04T11:30:00Z","2020-05-04T11:45:00Z",14.7,14.2,15.2,0.07,11,1.34,0.08,0
"2020-05-04T11:45:00Z","2020-05-04T12:00:00Z",14.6,14.3,15.0,0.05,11,1.34,0.07,0
"2020-05-04T12:00:00Z","2020-05-04T12:15:00Z",14.7,14.2,15.2,0.08,11,1.34,0.08,0
"2020-05-04T12:15:00Z","2020-05-04T12:30:00Z",14.7,14.2,15.2,0.11,11,1.35,0.10,0
"2020-05-04T12:30:00Z","2020-05-04T12:45:00Z",14.6,14.3,14.8,0.03,11,1.34,0.05,0
"2020-05-04T12:45:00Z","2020-05-04T13:00:00Z",14.5,14.1,14.8,0.05,11,1.34,0.07,0
"2020-05-04T13:00:00Z","2020-05-04T13:15:00Z",14.6,14.3,15.0,0.03,11,1.34,0.05,0
"2020-05-04T13:15:00Z","2020-05-04T13:30:00Z",14.4,14.0,14.7,0.05,11,1.34,0.07,0
"2020-05-04T13:30:00Z","2020-05-04T13:45:00Z",14.4,14.0,14.8,0.05,11,1.34,0.07,0
"2020-05-04T13:45:00Z","2020-05-04T14:00:00Z",14.4,14.1,14.6,0.03,11,1.34,0.05,0
"2020-05-04T14:00:00Z","2020-05-04T14:15:00Z",14.4,14.1,14.7,0.02,11,1.34,0.05,0
"2020-05-04T14:15:00Z","2020-05-04T14:30:00Z",14.2,13.6,14.4,0.06,11,1.34,0.08,0
"2020-05-04T14:30:00Z","2020-05-04T14:45:00Z",14.3,14.1,14.6,0.03,11,1.34,0.05,0
"2020-05-04T14:45:00Z","2020-05-04T15:00:00Z",14.3,13.9,14.8,0.06,11,1.34,0.07,0
"2020-05-04T15:00:00Z","2020-05-04T15:15:00Z",14.4,13.8,14.9,0.10,11,1.35,0.09,0
"2020-05-04T15:15:00Z","2020-05-04T15:30:00Z",14.2,14.0,14.4,0.03,11,1.34,0.05,0
"2020-05-04T15:30:00Z","2020-05-04T15:45:00Z",14.2,13.9,14.6,0.06,11,1.34,0.07,0
"2020-05-04T15:45:00Z","2020-05-04T16:00:00Z",14.2,13.5,14.6,0.11,11,1.35,0.10,0
"2020-05-04T16:00:00Z","2020-05-04T16:15:00Z",14.1,13.8,14.5,0.06,11,1.34,0.07,0
"2020-05-04T16:15:00Z","2020-05-04T16:30:00Z",14.0,13.6,14.3,0.04,11,1.34,0.06,0
"2020-05-04T16:30:00Z","2020-05-04T16:45:00Z",13.9,13.6,14.2,0.04,11,1.34,0.06,0
"2020-05-04T16:45:00Z","2020-05-04T17:00:00Z",14.0,13.7,14.3,0.03,11,1.34,0.05,0
"2020-05-04T17:00:00Z","2020-05-04T17:15:00Z",14.0,13.4,14.4,0.10,11,1.35,0.10,0
"2020-05-04T17:15:00Z","2020-05-04T17:30:00Z",14.0,13.5,14.2,0.04,11,1.34,0.06,0
"2020-05-04T17:30:00Z","2020-05-04T17:45:00Z",13.9,13.7,14.1,0.03,11,1.34,0.05,0
"2020-05-04T17:45:00Z","2020-05-04T18:00:00Z",13.8,13.4,14.2,0.09,11,1.34,0.09,0
"2020-05-04T18:00:00Z","2020-05-04T18:15:00Z",13.8,13.6,14.1,0.03,11,1.34,0.05,0
"2020-05-04T18:15:00Z","2020-05-04T18:30:00Z",13.8,13.5,14.1,0.04,11,1.34,0.06,0
"2020-05-04T18:30:00Z","2020-05-04T18:45:00Z",13.8,13.4,14.2,0.05,11,1.34,0.07,0
"2020-05-04T18:45:00Z","2020-05-04T19:00:00Z",13.6,13.1,13.9,0.06,11,1.34,0.08,0
"2020-05-04T19:00:00Z","2020-05-04T19:15:00Z",13.8,13.3,14.1,0.08,11,1.34,0.09,0
"2020-05-04T19:15:00Z","2020-05-04T19:30:00Z",13.8,13.4,14.2,0.06,11,1.34,0.07,0
"2020-05-04T19:30:00Z","2020-05-04T19:45:00Z",13.7,13.5,14.0,0.04,11,1.34,0.06,0
"2020-05-04T19:45:00Z","2020-05-04T20:00:00Z",13.7,13.5,14.0,0.03,11,1.34,0.05,0
"2020-05-04T20:00:00Z","2020-05-04T20:15:00Z",13.7,13.3,14.0,0.04,11,1.34,0.06,0
"2020-05-04T20:15:00Z","2020-05-04T20:30:00Z",13.7,13.5,13.8,0.01,9,1.33,0.03,1
"2020-05-04T20:30:00Z","2020-05-04T20:45:00Z",13.6,13.2,13.9,0.05,11,1.34,0.07,0
"2020-05-04T20:45:00Z","2020-05-04T21:00:00Z",13.6,13.2,14.1,0.06,11,1.34,0.07,0
"2020-05-04T21:00:00Z","2020-05-04T21:15:00Z",13.5,13.2,13.8,0.03,11,1.34,0.06,0
"2020-05-04T21:15:00Z","2020-05-04T21:30:00Z",13.4,13.2,13.6,0.02,11,1.33,0.04,0
"2020-05-04T21:30:00Z","2020-05-04T21:45:00Z",13.5,13.4,13.8,0.03,11,1.34,0.05,0
"2020-05-04T21:45:00Z","2020-05-04T22:00:00Z",13.4,12.9,14.0,0.09,11,1.34,0.09,0
"2020-05-04T22:00:00Z","2020-05-04T22:15:00Z",13.4,13.1,13.7,0.05,11,1.34,0.07,0
"2020-05-04T22:15:00Z","2020-05-04T22:30:00Z",13.5,13.1,13.8,0.04,11,1.34,0.06,0
"2020-05-04T22:30:00Z","2020-05-04T22:45:00Z",13.3,13.0,13.7,0.04,11,1.34,0.06,0
"2020-05-04T22:45:00Z","2020-05-04T23:00:00Z",13.3,13.1,13.7,0.05,11,1.34,0.06,0
"2020-05-04T23:00:00Z","2020-05-04T23:15:00Z",13.4,12.8,13.8,0.07,11,1.34,0.08,0
"2020-05-04T23:15:00Z","2020-05-04T23:30:00Z",13.4,13.1,13.8,0.03,11,1.34,0.06,0
"2020-05-04T23:30:00Z","2020-05-04T23:45:00Z",13.4,13.2,13.7,0.02,11,1.33,0.04,0
"2020-05-04T23:45:00Z","2020-05-05T00:00:00Z",13.4,13.1,13.7,0.03,11,1.34,0.05,0
"2020-05-05T00:00:00Z","2020-05-05T00:15:00Z",13.3,13.1,13.4,0.02,10,1.33,0.04,0
"2020-05-05T00:15:00Z","2020-05-05T00:30:00Z",13.3,13.2,13.5,0.01,11,1.33,0.03,0
"2020-05-05T00:30:00Z","2020-05-05T00:45:00Z",13.3,12.9,13.6,0.05,11,1.34,0.07,0
"2020-05-05T00:45:00Z","2020-05-05T01:00:00Z",13.3,12.9,13.6,0.04,11,1.34,0.06,0
"2020-05-05T01:00:00Z","2020-05-05T01:15:00Z",13.5,13.2,13.8,0.04,11,1.34,0.06,0
"2020-05-05T01:15:00Z","2020-05-05T01:30:00Z",13.3,12.9,13.7,0.07,11,1.34,0.08,0
"2020-05-05T01:30:00Z","2020-05-05T01:45:00Z",13.2,12.8,13.8,0.09,11,1.34,0.09,0
"2020-05-05T01:45:00Z","2020-05-05T02:00:00Z",13.2,12.7,13.5,0.06,11,1.34,0.08,0
"2020-05-05T02:00:00Z","2020-05-05T02:15:00Z",13.2,12.9,13.5,0.02,11,1.33,0.04,0
"2020-05-05T02:15:00Z","2020-05-05T02:30:00Z",13.4,13.0,13.5,0.02,11,1.33,0.04,0
"2020-05-05T02:30:00Z","2020-05-05T02:45:00Z",13.3,13.0,13.6,0.03,11,1.34,0.05,0
"2020-05-05T02:45:00Z","2020-05-05T03:00:00Z",13.2,12.8,13.5,0.04,11,1.34,0.06,0
"2020-05-05T03:00:00Z","2020-05-05T03:15:00Z",13.3,12.8,13.8,0.07,11,1.34,0.08,0
"2020-05-05T03:15:00Z","2020-05-05T03:30:00Z",13.3,13.0,13.6,0.04,11,1.34,0.06,0
"2020-05-05T03:30:00Z","2020-05-05T03:45:00Z",13.3,12.8,13.6,0.08,11,1.34,0.09,0
"2020-05-05T03:45:00Z","2020-05-05T04:00:00Z",13.3,13.1,13.5,0.02,11,1.33,0.04,0
"2020-05-05T04:00:00Z","2020-05-05T04:15:00Z",13.2,13.1,13.5,0.02,11,1.34,0.05,0
"2020-05-05T04:15:00Z","2020-05-05T04:30:00Z",13.3,12.8,13.8,0.09,11,1.34,0.09,0
"2020-05-05T04:30:00Z","2020-05-05T04:45:00Z",13.1,12.8,13.8,0.07,11,1.34,0.08,0
"2020-05-05T04:45:00Z","2020-05-05T05:00:00Z",13.3,13.1,13.6,0.02,11,1.34,0.05,0
"2020-05-05T05:00:00Z","2020-05-05T05:15:00Z",13.2,12.9,13.5,0.04,11,1.34,0.06,0
"2020-05-05T05:15:00Z","2020-05-05T05:30:00Z",13.2,12.8,13.4,0.04,11,1.34,0.06,0
"2020-05-05T05:30:00Z","2020-05-05T05:45:00Z",13.2,13.0,13.5,0.02,11,1.33,0.04,0
"2020-05-05T05:45:00Z","2020-05-05T06:00:00Z",13.2,12.8,13.5,0.04,11,1.34,0.06,0
"2020-05-05T06:00:00Z","2020-05-05T06:15:00Z",13.2,13.0,13.5,0.02,11,1.33,0.04,0
"2020-05-05T06:15:00Z","2020-05-05T06:30:00Z",13.2,12.8,13.4,0.04,11,1.34,0.06,0
"2020-05-05T06:30:00Z","2020-05-05T06:45:00Z",13.1,12.9,13.4,0.02,11,1.34,0.05,0
"2020-05-05T06:45:00Z","2020-05-05T07:00:00Z",13.2,12.9,13.6,0.05,11,1.34,0.07,0
"2020-05-05T07:00:00Z","2020-05-05T07:15:00Z",13.1,12.8,13.5,0.05,11,1.34,0.07,0
"2020-05-05T07:15:00Z","2020-05-05T07:30:00Z",13.0,12.7,13.4,0.06,11,1.34,0.07,0
"2020-05-05T07:30:00Z","2020-05-05T07:45:00Z",13.1,12.9,13.4,0.02,11,1.33,0.04,0
"2020-05-05T07:45:00Z","2020-05-05T08:00:00Z",13.1,12.8,13.5,0.04,11,1.34,0.06,0
"2020-05-05T08:00:00Z","2020-05-05T08:15:00Z",13.0,12.6,13.3,0.04,11,1.34,0.06,0
"2020-05-05T08:15:00Z","2020-05-05T08:30:00Z",13.1,12.7,13.5,0.06,11,1.34,0.07,0
"2020-05-05T08:30:00Z","2020-05-05T08:45:00Z",13.0,12.6,13.3,0.05,11,1.34,0.07,0
"2020-05-05T08:45:00Z","2020-05-05T09:00:00Z",13.0,12.9,13.1,0.01,11,1.33,0.03,0
"2020-05-05T09:00:00Z","2020-05-05T09:15:00Z",13.0,12.6,13.4,0.05,11,1.34,0.07,0
"2020-05-05T09:15:00Z","2020-05-05T09:30:00Z",13.1,12.8,13.4,0.03,11,1.34,0.06,0
"2020-05-05T09:30:00Z","2020-05-05T09:45:00Z",13.1,12.6,13.3,0.05,11,1.34,0.07,0
"2020-05-05T09:45:00Z","2020-05-05T10:00:00Z",12.9,12.6,13.1,0.02,11,1.34,0.05,0
"2020-05-05T10:00:00Z","2020-05-05T10:15:00Z",13.0,12.6,13.6,0.08,11,1.34,0.09,0
"2020-05-05T10:15:00Z","2020-05-05T10:30:00Z",12.9,12.5,13.4,0.06,11,1.34,0.08,0
"2020-05-05T10:30:00Z","2020-05-05T10:45:00Z",13.0,12.7,13.5,0.06,11,1.34,0.08,0
"2020-05-05T10:45:00Z","2020-05-05T11:00:00Z",13.0,12.8,13.2,0.02,11,1.33,0.04,0
"2020-05-05T11:00:00Z","2020-05-05T11:15:00Z",13.0,12.4,13.4,0.05,11,1.34,0.07,0
"2020-05-05T11:15:00Z","2020-05-05T11:30:00Z",12.9,12.7,13.3,0.03,11,1.34,0.06,0
"2020-05-05T11:30:00Z","2020-05-05T11:45:00Z",12.9,12.5,13.2,0.03,11,1.34,0.05,0
"2020-05-05T11:45:00Z","2020-05-05T12:00:00Z",13.1,12.8,13.4,0.04,11,1.34,0.06,0
"2020-05-05T12:00:00Z","2020-05-05T12:15:00Z",13.0,12.6,13.4,0.08,11,1.34,0.08,0
"2020-05-05T12:15:00Z","2020-05-05T12:30:00Z",12.9,12.5,13.4,0.10,11,1.35,0.10,0
"2020-05-05T12:30:00Z","2020-05-05T12:45:00Z",12.9,12.6,13.3,0.05,11,1.34,0.07,0
"2020-05-05T12:45:00Z","2020-05-05T13:00:00Z",12.8,12.6,13.2,0.04,11,1.34,0.06,0
"2020-05-05T13:00:00Z","2020-05-05T13:15:00Z",12.9,12.6,13.4,0.04,11,1.34,0.06,0
"2020-05-05T13:15:00Z","2020-05-05T13:30:00Z",12.8,12.5,13.2,0.03,11,1.34,0.06,0
"2020-05-05T13:30:00Z","2020-05-05T13:45:00Z",12.9,12.6,13.6,0.08,11,1.34,0.08,0
"2020-05-05T13:45:00Z","2020-05-05T14:00:00Z",12.8,12.3,13.2,0.08,11,1.34,0.09,0
"2020-05-05T14:00:00Z","2020-05-05T14:15:00Z",12.7,12.3,13.2,0.06,11,1.34,0.07,0
"2020-05-05T14:15:00Z","2020-05-05T14:30:00Z",12.8,12.5,13.3,0.07,11,1.34,0.08,0
"2020-05-05T14:30:00Z","2020-05-05T14:45:00Z",12.8,12.4,13.2,0.06,11,1.34,0.07,0
"2020-05-05T14:45:00Z","2020-05-05T15:00:00Z",12.8,12.3,13.1,0.06,11,1.34,0.08,0
"2020-05-05T15:00:00Z","2020-05-05T15:15:00Z",12.8,12.3,13.0,0.03,11,1.34,0.05,0
"2020-05-05T15:15:00Z","2020-05-05T15:30:00Z",12.8,12.4,13.1,0.04,11,1.34,0.06,0
"2020-05-05T15:30:00Z","2020-05-05T15:45:00Z",12.8,12.4,13.2,0.04,11,1.34,0.06,0
"2020-05-05T15:45:00Z","2020-05-05T16:00:00Z",12.7,12.4,12.9,0.03,11,1.34,0.05,0
"2020-05-05T16:00:00Z","2020-05-05T16:15:00Z",12.6,12.1,13.0,0.06,11,1.34,0.07,0
"2020-05-05T16:15:00Z","2020-05-05T16:30:00Z",12.6,12.4,12.8,0.01,11,1.33,0.04,0
"2020-05-05T16:30:00Z","2020-05-05T16:45:00Z",12.6,12.4,12.9,0.03,11,1.34,0.05,0
"2020-05-05T16:45:00Z","2020-05-05T17:00:00Z",12.6,12.2,12.8,0.03,11,1.34,0.06,0
"2020-05-05T17:00:00Z","2020-05-05T17:15:00Z",12.6,12.3,12.8,0.02,11,1.34,0.05,0
"2020-05-05T17:15:00Z","2020-05-05T17:30:00Z",12.6,12.2,12.9,0.06,11,1.34,0.08,0
"2020-05-05T17:30:00Z","2020-05-05T17:45:00Z",12.4,12.1,12.8,0.05,11,1.34,0.07,0
"2020-05-05T17:45:00Z","2020-05-05T18:00:00Z",12.4,12.1,13.1,0.07,11,1.34,0.08,0
"2020-05-05T18:00:00Z","2020-05-05T18:15:00Z",12.5,12.3,12.7,0.02,11,1.33,0.04,0
"2020-05-05T18:15:00Z","2020-05-05T18:30:00Z",12.6,12.3,12.7,0.02,11,1.33,0.04,0
"2020-05-05T18:30:00Z","2020-05-05T18:45:00Z",12.5,12.3,12.7,0.01,11,1.33,0.03,0
"2020-05-05T18:45:00Z","2020-05-05T19:00:00Z",12.5,12.1,12.8,0.05,11,1.34,0.07,0
"2020-05-05T19:00:00Z","2020-05-05T19:15:00Z",12.3,12.1,12.6,0.02,11,1.33,0.04,0
"2020-05-05T19:15:00Z","2020-05-05T19:30:00Z",12.5,12.0,13.0,0.07,11,1.34,0.08,0
"2020-05-05T19:30:00Z","2020-05-05T19:45:00Z",12.4,12.1,12.6,0.04,11,1.34,0.06,0
"2020-05-05T19:45:00Z","2020-05-05T20:00:00Z",12.4,12.0,12.7,0.05,11,1.34,0.07,0
"2020-05-05T20:00:00Z","2020-05-05T20:15:00Z",12.3,12.1,12.8,0.05,11,1.34,0.07,0
"2020-05-05T20:15:00Z","2020-05-05T20:30:00Z",12.4,12.0,12.9,0.09,11,1.34,0.09,0
"2020-05-05T20:30:00Z","2020-05-05T20:45:00Z",12.3,12.0,12.6,0.05,11,1.34,0.06,0
"2020-05-05T20:45:00Z","2020-05-05T21:00:00Z",12.3,11.9,12.8,0.09,11,1.34,0.09,0
"2020-05-05T21:00:00Z","2020-05-05T21:15:00Z",12.2,11.9,12.4,0.03,11,1.34,0.05,0
"2020-05-05T21:15:00Z","2020-05-05T21:30:00Z",12.2,12.0,12.6,0.02,11,1.34,0.05,0
"2020-05-05T21:30:00Z","2020-05-05T21:45:00Z",12.2,11.8,12.6,0.05,11,1.34,0.07,0
"2020-05-05T21:45:00Z","2020-05-05T22:00:00Z",12.2,11.7,12.5,0.06,11,1.34,0.07,0
"2020-05-05T22:00:00Z","2020-05-05T22:15:00Z",12.1,11.8,12.3,0.02,11,1.34,0.05,0
"2020-05-05T22:15:00Z","2020-05-05T22:30:00Z",12.1,11.9,12.4,0.04,11,1.34,0.06,0
